,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,1.0000000000000002,1.0000000000000004,1.0000000000000007,1.0000000000000009,1.000000000000001,1.0000000000000013,1.0000000000000016,1.0000000000000018,1.0000000000000022,1.0000000000000024,1.0000000000000027,1.0000000000000029,1.000000000000003,1.0000000000000033,1.0000000000000036,1.0000000000000038,1.000000000000004,1.0000000000000042,1.0000000000000044,1.0000000000000047,1.0000000000000047,1.0000000000000049,1.000000000000005,1.0000000000000053,1.0000000000000056,1.0000000000000058,1.000000000000006,1.0000000000000062,1.0000000000000064,1.0000000000000064,1.0000000000000067,1.0000000000000069,1.000000000000007,1.000000000000007,1.0000000000000073,1.0000000000000075,1.0000000000000075,1.0000000000000078,1.000000000000008,1.000000000000008,1.0000000000000082,1.0000000000000084,1.0000000000000084,1.0000000000000087,1.0000000000000087,1.0000000000000087,1.0000000000000089,1.0000000000000089,1.000000000000009,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9999999999999999
1,1.0100040000000021,1.0099956646400023,1.0099711091200025,1.009931009280003,1.009876040960003,1.0098068800000033,1.0097242022400035,1.0096286835200037,1.0095209996800039,1.009401826560004,1.0092718400000043,1.0091317158400044,1.0089821299200048,1.0088237580800046,1.008657276160005,1.0084833600000052,1.0083026854400055,1.0081159283200054,1.0079237644800056,1.007726869760006,1.007525920000006,1.0073215910400062,1.0071145587200063,1.0069054988800066,1.0066950873600065,1.0064840000000068,1.0062729126400067,1.006062501120007,1.005853441280007,1.0056464089600072,1.0054420800000072,1.0052411302400075,1.0050442355200075,1.0048520716800076,1.0046653145600075,1.0044846400000078,1.004310723840008,1.004144241920008,1.0039858700800082,1.0038362841600084,1.0036961600000083,1.0035661734400083,1.0034470003200084,1.0033393164800084,1.0032437977600086,1.0031611200000088,1.0030919590400087,1.0030369907200087,1.0029968908800089,1.002972335360009,1.0799919999999994,1.0798913813119995,1.0795949640959996,1.0791109066239997,1.078447367168,1.0776125039999995,1.076614475392,1.075461439616,1.0741615549439998,1.0727229796480002,1.071153872,1.069462390272,1.0676566927359996,1.0657449376639996,1.0637352833279996,1.0616358879999996,1.0594549099519992,1.0572005074559998,1.0548808387839999,1.052504062207999,1.050078335999999,1.0476118184319991,1.0451126677759992,1.0425890423039994,1.040049100287999,1.037500999999999,1.034952899711999,1.0324129576959984,1.0298893322239981,1.0273901815679978,1.0249236639999981,1.0224979377919985,1.0201211612159975,1.0178014925439982,1.0155470900479981,1.0133661119999973,1.0112667166719982,1.0092570623359975,1.0073453072639968,1.0055396097279976,1.0038481279999973,1.0022790203519978,1.000840445055997,0.9995405603839975,0.9983875246079958,0.9973894959999963,0.9965546328319967,0.9958910933759966,0.9954070359039964,0.9951106186879968
2,1.0200320000000045,1.0200221491200046,1.0199931289600048,1.019945738240005,1.0198807756800052,1.0197990400000054,1.0197013299200057,1.0195884441600058,1.0194611814400059,1.019320340480006,1.019166720000006,1.0190011187200063,1.0188243353600066,1.0186371686400066,1.0184404172800068,1.018234880000007,1.0180213555200068,1.0178006425600072,1.0175735398400072,1.0173408460800073,1.0171033600000072,1.0168618803200076,1.0166172057600076,1.0163701350400076,1.0161214668800076,1.0158720000000077,1.015622533120008,1.015373864960008,1.015126794240008,1.0148821196800077,1.014640640000008,1.014403153920008,1.0141704601600081,1.013943357440008,1.0137226444800083,1.0135091200000081,1.0133035827200083,1.0131068313600085,1.0129196646400085,1.0127428812800086,1.0125772800000084,1.0124236595200085,1.0122828185600086,1.0121555558400086,1.0120426700800087,1.0119449600000088,1.0118632243200087,1.011798261760009,1.011750871040009,1.011721850880009,1.1599359999999992,1.159734890495999,1.159142432767999,1.158174932991999,1.1568486973439993,1.155180031999999,1.1531852431359992,1.1508806369279994,1.148282519551999,1.1454071971839999,1.1422709759999996,1.138890162175999,1.1352810618879987,1.1314599813119988,1.1274432266239987,1.1232471039999985,1.1188879196159975,1.1143819796479986,1.1097455902719986,1.1049950576639973,1.1001466879999975,1.095216787455997,1.0902216622079974,1.0851776184319974,1.0801009623039968,1.0750079999999969,1.0699150376959965,1.0648383815679954,1.0597943377919958,1.0547992125439958,1.0498693119999953,1.045020942335996,1.0402704097279947,1.0356340203519951,1.0311280803839953,1.0267688959999948,1.0225727733759955,1.0185560186879936,1.0147349381119923,1.011125837823995,1.0077450239999939,1.0046088028159943,1.0017334804479932,0.9991353630719946,0.996830756863992,0.9948359679999932,0.9931673026559924,0.9918410670079938,0.9908735672319926,0.990281109503993
3,1.0301080000000065,1.030103169280007,1.0300889382400071,1.030065698560007,1.0300338419200072,1.0299937600000075,1.0299458444800076,1.0298904870400079,1.0298280793600079,1.029759013120008,1.0296836800000082,1.029602471680008,1.0295157798400083,1.0294239961600085,1.0293275123200083,1.0292267200000085,1.0291220108800085,1.0290137766400085,1.0289024089600085,1.0287882995200088,1.0286718400000088,1.028553422080009,1.0284334374400088,1.0283122777600089,1.0281903347200085,1.0280680000000086,1.0279456652800087,1.0278237222400086,1.027702562560009,1.0275825779200085,1.0274641600000087,1.0273477004800087,1.0272335910400086,1.0271222233600086,1.0270139891200085,1.0269092800000086,1.0268084876800088,1.0267120038400086,1.0266202201600088,1.0265335283200085,1.0264523200000084,1.0263769868800088,1.0263079206400085,1.0262455129600088,1.0261901555200086,1.0261422400000086,1.0261021580800087,1.0260703014400088,1.0260470617600088,1.0260328307200088,1.2397839999999993,1.2394826554239988,1.238594910591999,1.237145198847998,1.2351579535359996,1.232657607999999,1.2296685955839979,1.2262153496319992,1.2223223034879975,1.2180138904959983,1.2133145439999988,1.2082486973439988,1.202840783871999,1.1971152369279974,1.191096489855998,1.1848089759999976,1.1782771287039981,1.171525381311997,1.1645781671679973,1.157459919615997,1.1501950719999963,1.1428080576639958,1.1353233099519962,1.1277652622079968,1.1201583477759938,1.1125269999999947,1.1048956522239948,1.0972887377919953,1.0897306900479933,1.0822459423359927,1.0748589279999932,1.0675940803839934,1.0604758328319939,1.0535286186879924,1.0467768712959913,1.0402450239999927,1.033957510143992,1.027938763071992,1.0222132161279918,1.0168053026559898,1.0117394559999884,1.0070401095039907,1.0027316965119892,0.9988386503679871,0.9953854044159876,0.992396391999991,0.9898960464639881,0.9879088011519865,0.9864590894079885,0.9855713445759875
4,1.0402560000000087,1.0402624409600087,1.0402814156800093,1.0403124019200094,1.0403548774400095,1.0404083200000096,1.0404722073600097,1.0405460172800096,1.04062922752001,1.0407213158400102,1.04082176000001,1.0409300377600101,1.0410456268800103,1.0411680051200103,1.04129665024001,1.0414310400000102,1.04157065216001,1.04171496448001,1.04186345472001,1.04201560064001,1.0421708800000102,1.0423287705600102,1.0424887500800102,1.0426502963200097,1.0428128870400097,1.04297600000001,1.0431391129600096,1.0433017036800096,1.0434632499200094,1.0436232294400094,1.0437811200000093,1.0439363993600093,1.0440885452800093,1.0442370355200092,1.044381347840009,1.0445209600000092,1.0446553497600088,1.0447839948800088,1.0449063731200088,1.0450219622400088,1.0451302400000089,1.0452306841600085,1.0453227724800087,1.0454059827200086,1.0454797926400086,1.0455436800000086,1.0455971225600087,1.0456395980800086,1.0456705843200087,1.0456895590400088,1.3194879999999989,1.319086803967998,1.3179049021439986,1.3159748239359992,1.3133290987519977,1.3100002559999977,1.306020825087998,1.3014233354239977,1.2962403164159966,1.2905042974719994,1.2842478079999982,1.2775033774079976,1.2703035351039969,1.2626808104959961,1.2546677329919964,1.246296831999996,1.2376006369279944,1.2286116771839968,1.2193624821759963,1.209885581311994,1.2002135039999944,1.1903787796479932,1.1804139376639933,1.1703515074559956,1.1602240184319923,1.1500639999999942,1.1399039815679917,1.129776492543992,1.119714062335989,1.1097492203519899,1.0999144959999878,1.0902424186879909,1.0807655178239894,1.0715163228159899,1.0625273630719914,1.0538311679999879,1.0454602670079893,1.0374471895039914,1.0298244648959862,1.0226246225919873,1.0158801919999867,1.009623702527989,1.0038876835839865,0.9987046645759872,0.9941071749119832,0.9901277439999863,0.986798901247985,0.9841531760639857,0.982223097855984,0.9810411960319847
5,1.0505000000000109,1.050523680000011,1.0505934400000112,1.0507073600000114,1.0508635200000116,1.0510600000000117,1.051294880000012,1.0515662400000119,1.051872160000012,1.0522107200000121,1.052580000000012,1.052978080000012,1.0534030400000118,1.0538529600000117,1.054325920000012,1.0548200000000119,1.0553332800000117,1.0558638400000115,1.0564097600000115,1.0569691200000118,1.0575400000000115,1.058120480000011,1.0587086400000112,1.059302560000011,1.0599003200000108,1.0605000000000107,1.0610996800000105,1.0616974400000105,1.0622913600000103,1.0628795200000103,1.06346000000001,1.06403088000001,1.0645902400000098,1.0651361600000098,1.0656667200000094,1.0661800000000095,1.0666740800000094,1.067147040000009,1.067596960000009,1.068021920000009,1.0684200000000088,1.0687892800000087,1.0691278400000088,1.0694337600000088,1.0697051200000085,1.0699400000000086,1.0701364800000088,1.0702926400000088,1.0704065600000088,1.0704763200000087,1.3989999999999991,1.3984994639999977,1.3970249119999982,1.3946169279999996,1.391316095999997,1.3871629999999966,1.382198223999998,1.3764623519999963,1.3699959679999951,1.3628396559999967,1.3550339999999963,1.3466195839999964,1.3376369919999958,1.328126807999995,1.3181296159999967,1.307685999999996,1.2968365439999934,1.2856218319999924,1.2740824479999935,1.262258975999993,1.250191999999993,1.2379221039999937,1.2254898719999954,1.2129358879999916,1.2003007359999902,1.1876249999999935,1.1749492639999914,1.16231411199999,1.149760127999988,1.1373278959999862,1.125057999999985,1.112991023999987,1.1011675519999855,1.0896281679999866,1.0784134559999892,1.0675639999999849,1.0571203839999868,1.0471231919999848,1.0376130079999832,1.0286304159999826,1.0202159999999836,1.0124103439999832,1.005254031999982,0.9987876479999844,0.9930517759999784,0.9880869999999824,0.9839339039999828,0.9806330719999803,0.9782250879999808,0.9767505359999848
6,1.060864000000013,1.0609106022400132,1.0610478899200133,1.0612720844800134,1.0615794073600135,1.0619660800000137,1.0624283238400136,1.0629623603200138,1.0635644108800137,1.0642306969600137,1.0649574400000137,1.0657408614400137,1.0665771827200137,1.0674626252800135,1.0683934105600135,1.0693657600000135,1.0703758950400135,1.071420037120013,1.072494407680013,1.0735952281600127,1.0747187200000128,1.0758611046400124,1.0770186035200124,1.078187438080012,1.0793638297600117,1.0805440000000117,1.0817241702400116,1.0829005619200112,1.0840693964800112,1.0852268953600108,1.0863692800000107,1.0874927718400107,1.08859359232001,1.0896679628800099,1.09071210496001,1.0917222400000097,1.0926945894400095,1.0936253747200093,1.094510817280009,1.095347138560009,1.096130560000009,1.0968573030400086,1.0975235891200088,1.0981256396800085,1.0986596761600085,1.0991219200000086,1.0995085926400086,1.0998159155200087,1.1000401100800086,1.1001773977600087,1.4782719999999987,1.4776727633919968,1.4759074447359977,1.473024630783998,1.4690729082879983,1.464100863999998,1.4581570846719973,1.4512901570559986,1.443548667903995,1.4349812039679968,1.4256363519999962,1.4155626987519954,1.4048088309759965,1.3934233354239929,1.3814547988479973,1.3689518079999932,1.3559629496319943,1.342536810495993,1.328721977343994,1.3145670369279916,1.300120575999994,1.2854311813119903,1.2705474396159921,1.2555179376639938,1.2403912622079876,1.2252159999999908,1.2100407377919868,1.1949140623359913,1.179884560383984,1.165000818687984,1.1503114239999856,1.1358649630719828,1.1217100226559857,1.107895189503985,1.0944690503679837,1.0814801919999848,1.0689772011519825,1.0570086645759833,1.0456231690239832,1.0348693012479746,1.02479564799998,1.0154507960319847,1.0068833320959776,0.9991418429439776,0.9922749153279753,0.9863311359999791,0.9813590917119761,0.9774073692159746,0.9745245552639759,0.9727592366079776
7,1.071372000000015,1.071446923520015,1.0716676441600153,1.0720280870400156,1.0725221772800155,1.0731438400000157,1.0738870003200158,1.0747455833600157,1.0757135142400156,1.0767847180800156,1.0779531200000156,1.0792126451200157,1.0805572185600154,1.0819807654400153,1.083477210880015,1.0850404800000149,1.0866644979200148,1.0883431897600144,1.0900704806400145,1.0918402956800142,1.093646560000014,1.0954831987200135,1.0973441369600134,1.099223299840013,1.101114612480013,1.1030120000000125,1.1049093875200124,1.1068007001600122,1.1086798630400119,1.1105408012800115,1.1123774400000115,1.1141837043200111,1.1159535193600107,1.1176808102400104,1.1193595020800102,1.12098352000001,1.1225467891200098,1.1240432345600098,1.1254667814400094,1.1268113548800092,1.128070880000009,1.129239281920009,1.1303104857600086,1.1312784166400085,1.1321369996800086,1.1328801600000085,1.1335018227200087,1.1339959129600083,1.1343563558400085,1.1345770764800083,1.557255999999997,1.5565588300159972,1.5545050049279956,1.5511510520319982,1.5465534986239957,1.5407688719999975,1.5338536994559941,1.525864508287997,1.5168578257919965,1.5068901792639977,1.496018095999995,1.4842981032959948,1.4717867284479969,1.4585404987519919,1.4446159415039954,1.4300695839999928,1.4149579535359909,1.399337577407989,1.3832649829119923,1.3667966973439913,1.3499892479999893,1.3328991621759911,1.315582967167991,1.298097190271987,1.2804983587839853,1.2628429999999895,1.2451876412159884,1.227588809727985,1.2101030328319826,1.1927868378239825,1.1756967519999861,1.1588893026559823,1.142421017087976,1.1263484225919882,1.1107280464639793,1.0956164159999808,1.0810700584959818,1.0671455012479747,1.0538992715519804,1.0413878967039771,1.0296679039999752,1.0187958207359777,1.0088281742079808,0.9998214917119803,0.9918323005439724,0.9849171279999815,0.9791325013759717,0.9745349479679746,0.9711809950719754,0.9691271699839774
8,1.082048000000017,1.0821563596800174,1.0824755814400173,1.0829968793600178,1.0837114675200177,1.0846105600000175,1.0856853708800176,1.0869271142400176,1.0883270041600177,1.0898762547200176,1.0915660800000173,1.0933876940800171,1.095332311040017,1.0973911449600169,1.0995554099200167,1.1018163200000166,1.1041650892800163,1.106592931840016,1.1090910617600158,1.1116506931200154,1.114263040000015,1.1169193164800149,1.1196107366400145,1.1223285145600141,1.1250638643200142,1.1278080000000135,1.130552135680013,1.1332874854400128,1.1360052633600126,1.1386966835200123,1.1413529600000119,1.1439653068800115,1.1465249382400111,1.1490230681600109,1.1514509107200108,1.1537996800000105,1.1560605900800098,1.1582248550400096,1.1602836889600097,1.1622283059200091,1.164049920000009,1.165739745280009,1.1672889958400086,1.1686888857600086,1.1699306291200084,1.1710054400000085,1.1719045324800084,1.172619120640008,1.1731404185600083,1.1734596403200082,1.6359039999999956,1.6351097917439965,1.6327700971519956,1.6289493114879985,1.6237118300159956,1.6171220479999935,1.6092443607039968,1.600143163391996,1.5898828513279941,1.5785278197759975,1.5661424639999968,1.552791179263993,1.538538360831991,1.5234484039679916,1.5075857039359946,1.4910146559999902,1.4737996554239885,1.4560050974719907,1.4376953774079926,1.4189348904959864,1.3997880319999894,1.3803191971839848,1.360592781311988,1.3406731796479878,1.3206247874559836,1.3005119999999835,1.2803992125439834,1.2603508203519773,1.2404312186879771,1.2207048028159768,1.2012359679999811,1.1820891095039805,1.1633286225919761,1.1450189025279833,1.127224344575982,1.1100093439999767,1.0934382960639795,1.077575596031977,1.0624856391679707,1.0482328207359792,1.0348815359999755,1.0224961802239783,1.0111411486719746,1.0008808366079762,0.9917796392959701,0.9839019519999717,0.9773121699839713,0.9720746885119738,0.9682539028479731,0.9659142082559704
9,1.0929160000000189,1.0930626265600192,1.0934945804800196,1.0941999731200194,1.0951669158400195,1.0963835200000196,1.0978378969600195,1.0995181580800195,1.1014124147200193,1.1035087782400193,1.1057953600000192,1.1082602713600191,1.1108916236800188,1.1136775283200187,1.1166060966400182,1.119665440000018,1.1228436697600177,1.1261288972800172,1.129509233920017,1.1329727910400167,1.1365076800000165,1.1401020121600158,1.1437438988800157,1.1474214515200152,1.1511227814400147,1.1548360000000146,1.1585492185600141,1.1622505484800136,1.165928101120013,1.1695699878400128,1.1731643200000124,1.1766992089600121,1.1801627660800116,1.1835431027200112,1.186828330240011,1.1900065600000105,1.1930659033600102,1.1959944716800097,1.1987803763200096,1.2014117286400092,1.2038766400000092,1.206163221760009,1.2082595852800087,1.2101538419200086,1.2118341030400084,1.2132884800000083,1.2145050841600082,1.2154720268800083,1.216177419520008,1.216609373440008,1.7141679999999955,1.7132777764479972,1.710655225983995,1.7063725288959954,1.7005018654719954,1.693115415999996,1.6842853607679977,1.674083880063998,1.6625831541759943,1.6498553633919943,1.6359726879999918,1.6210073082879912,1.6050314045439915,1.58811715705599,1.5703367461119928,1.5517623519999901,1.5324661550079917,1.5125203354239876,1.4919970735359893,1.4709685496319924,1.449506943999987,1.4276844369279864,1.4055732087039878,1.3832454396159832,1.3607733099519805,1.3382289999999841,1.3156846900479877,1.2932125603839815,1.2708847912959733,1.2487735630719712,1.226951055999983,1.2054894503679776,1.1844609264639772,1.1639376645759825,1.1439918449919766,1.1246956479999746,1.1061212538879737,1.0883408429439676,1.0714265954559785,1.0554506917119717,1.0404853119999729,1.026602636607965,1.0138748458239704,1.0023741199359648,0.992172639231967,0.9833425839999705,0.9759561345279657,0.9700854711039675,0.9658027740159696,0.9631802235519658
